YYY,MM,DD,HH,NAME,stLON,stLAT,MARlon,MARlat,10m,50m,100m
2015,1,8,15,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,4.93,8.30,8.79
2015,1,8,16,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,5.13,8.29,8.91
2015,1,8,17,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,4.85,8.01,8.47
2015,1,8,18,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,5.17,8.07,8.52
2015,1,8,19,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,5.24,8.31,8.97
2015,1,8,20,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,5.17,8.59,9.29
2015,1,8,21,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,5.28,8.73,9.28
2015,1,8,22,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,5.24,8.76,9.55
2015,1,8,23,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,5.37,8.91,9.84
2015,1,9,0,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,5.41,8.92,9.98
2015,1,9,1,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,5.20,8.72,9.81
2015,1,9,2,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,5.60,8.91,10.06
2015,1,9,3,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,5.83,8.23,9.58
2015,1,9,4,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,5.75,7.77,9.40
2015,1,9,5,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,5.93,7.81,10.00
2015,1,9,6,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,6.87,8.82,10.68
2015,1,9,7,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,8.08,10.14,11.57
2015,1,9,8,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,8.22,10.28,11.59
2015,1,9,9,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,6.92,8.81,10.24
2015,1,9,10,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,6.05,7.91,9.76
2015,1,9,11,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,6.68,8.75,11.07
2015,1,9,12,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,6.94,9.30,11.37
2015,1,9,13,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,6.67,9.12,10.96
2015,1,9,14,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,8.08,11.08,14.06
2015,1,9,15,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,8.73,11.98,15.23
2015,1,9,16,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,8.24,11.56,14.76
2015,1,9,17,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,8.00,11.45,14.71
2015,1,9,18,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,8.08,11.59,14.96
2015,1,9,19,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,8.59,12.09,15.37
2015,1,9,20,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,8.77,12.24,15.33
2015,1,9,21,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,8.56,12.08,15.12
2015,1,9,22,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,8.20,11.85,14.81
2015,1,9,23,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,7.86,11.74,14.52
2015,1,10,0,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,7.57,11.67,14.22
2015,1,10,1,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,7.16,11.53,13.63
2015,1,10,2,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,7.36,11.77,13.17
2015,1,10,3,AWS_0680_2,-47.664471,60.789165,-47.749931,60.808949,8.29,12.49,13.38
